date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:12:10	133324/133324	---M--	200	added ('OK')	image/jpeg	etag:%22b6d45a02bd6c7782d4dbd182e5723925-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/images/s2-box-img4.jpg	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/images/s2-box-img4.jpg	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:11	6463/6463	---M--	200	added ('OK')	image/png	etag:%228f717ea75190e993e8154454c7278e44-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/images/s2-bx-icn2.png	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/images/s2-bx-icn2.png	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:13	210623/210623	---M--	200	added ('OK')	image/jpeg	etag:%229ddc6949878da7a15350ed7d317db451-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/images/s2-box-img1.jpg	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/images/s2-box-img1.jpg	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:13	8434/8434	---M--	200	added ('OK')	image/png	etag:%22069ec42f6ae2656e56607558fd57aff9-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/images/s2-bx-icn4.png	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/images/s2-bx-icn4.png	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:15	167195/167195	---M--	200	added ('OK')	image/jpeg	etag:%226fd3420b2b3167310de75956ace0a1a0-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/images/s2-box-img2.jpg	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/images/s2-box-img2.jpg	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:15	8733/8733	---M--	200	added ('OK')	image/png	etag:%22028571b572166db7e4a8373a33856380-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/images/s2-bx-icn3.png	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/images/s2-bx-icn3.png	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:17	195028/195028	---M--	200	added ('OK')	image/jpeg	etag:%22d79c2b27af1312aef9ad52341a4300aa-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/images/s2-box-img3.jpg	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/images/s2-box-img3.jpg	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:17	8974/8974	---M--	200	added ('OK')	image/png	etag:%22f908c5d7740fe5669a2d84b32b754105-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/images/adtn-ftr-icn3.png	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/images/adtn-ftr-icn3.png	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:18	9582/9582	---M--	200	added ('OK')	image/png	etag:%2257f1d643d381a220668441c33138bd10-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/images/adtn-ftr-icn2.png	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/images/adtn-ftr-icn2.png	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:19	6389/6389	---M--	200	added ('OK')	image/png	etag:%22ccd0f69ef14e4ed021cb06d090970bb2-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/images/adtn-ftr-icn1.png	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/images/adtn-ftr-icn1.png	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
